stop_id,stop_code,stop_name,stop_lat,stop_lon
"205485","205485","2512 CASTILLO RAMON S. PRES. AV.",-34.573855,-58.392367
"06371000071","06371000071","Eva Perón y San Lorenzo",-34.572192,-58.570302
"204383","204383","2422 LACROZE FEDERICO AV.",-34.570342,-58.445087
"2032095","2032095","324 MU?IZ",-34.617390,-58.427340
"6568121257","6568121257","TENIENTE GENERAL BERGAMINI 1146",-34.617347,-58.591918
"6840107902","6840107902","JUAN MANUEL DE ROSAS 3638",-34.616023,-58.578922
"207179","207179","1077 BOYACA",-34.615962,-58.464287
"206131","206131","901 SEGUI F. J. ALTE.",-34.615675,-58.456193
"204412","204412","445 JUJUY AV.",-34.615188,-58.404747
"203158","203158","2546 BELGRANO AV.",-34.614470,-58.402115
"6408104945","6408104945","JOSÉ DE MALARREDO 799-899",-34.614397,-58.649710
"6840116966","6840116966","BOUCHARD 3248-3298",-34.614007,-58.545542
"20487","20487","371 SAN JOSE",-34.613063,-58.386110
"2021072","2021072","2189 MORENO",-34.613035,-58.397220
"6408111701","6408111701","GENERAL PEDRO DÍAZ 478",-34.612403,-58.638530
"6840113815","6840113815","JUSTO JOSÉ DE URQUIZA 3199-3299",-34.612382,-58.543610
"20272","20272","272 ENTRE RIOS AV.",-34.612300,-58.391780
"206031","206031","2397 BAHIA BLANCA",-34.612093,-58.499450
"6568117610","6568117610","NEUQUÉN 915",-34.611800,-58.587302
"206319","206319","326 RIO DE JANEIRO",-34.611613,-58.430275
"203425","203425","18 CATAMARCA",-34.610495,-58.407610
"2031296","2031296","4310 DIAZ VELEZ AV.",-34.608695,-58.427958
"6568105084","6568105084","INGENIERO GUILLERMO MARCONI 426",-34.608337,-58.592610
"201943","201943","838 MARECHAL LEOPOLDO",-34.608305,-58.437395
"201599","201599","2619 ALVAREZ JONTE AV.",-34.607817,-58.479243
"20564","20564","1060 MITRE BARTOLOME",-34.607577,-58.381480
"20573","20573","595 SAENZ PE?A ROQUE PRES. DIAGONAL NORTE AV.",-34.607267,-58.374855
"20563","20563","1059 MITRE BARTOLOME",-34.607058,-58.381510
"6408102839","6408102839","GENERAL ALFREDO RODRÍGUEZ 2265",-34.607012,-58.632320
"2033295","2033295","716 SAENZ PE?A ROQUE PRES. DIAGONAL NORTE AV.",-34.606275,-58.376745
"6364120702","6364120702","BOULEVARD BERNARDO DE IRIGOYEN Y DEÁN FUNES",-34.605853,-58.964827
"06840000250","06840000250","Urquiza y San Jorge",-34.605705,-58.566385
"20186","20186","1781 SARMIENTO",-34.605660,-58.391872
"6408104910","6408104910","CORACEROS 3000-3048",-34.604045,-58.645750
"202511","202511","2491 LAVALLE",-34.603415,-58.402030
"201972","201972","2824 NAZCA AV.",-34.603255,-58.488402
"6252133560","6252133560","BV. PRESIDENTE PERÓN 205",-34.421232,-58.734508
"6805102679","6805102679","AVENIDA DEL LIBERTADOR GENERAL SAN MARTÍN 199-299",-34.420737,-58.583975
"6434133752","6434133752","CNEL. MURGUIONDO 3101-3199",-34.683813,-58.434747
"6427128146","6427128146","GENERAL PAZ 15167",-34.683512,-58.490652
"6427120532","6427120532","AVENIDA CAMINO DE CINTURA 2621-2699",-34.682092,-58.573425
"6408126185","6408126185","GENERAL ALFREDO RODRÍGUEZ 1800-1898",-34.602620,-58.627277
"6840127877","6840127877","MANUEL ESTRADA 1471",-34.602053,-58.539832
"6840113844","6840113844","MAESTRA BALDINI 2156",-34.601138,-58.570752
"206697","206697","646 25 DE MAYO",-34.600197,-58.371322
"6410104857","6410104857","EL RANCHO 3750-3798",-34.600087,-58.689397
"6840105436","6840105436","BONIFACINI 4506",-34.599305,-58.558657
"6840105295","6840105295","AVENIDA LA PLATA 3737",-34.598930,-58.545810
"201759","201759","426 MALABIA",-34.598757,-58.439420
"201187","201187","1061 GASCON",-34.598282,-58.423470
"6408116925","6408116925","MASCAGNI 2399-2499",-34.597797,-58.643813
"201823","201823","3885 CORDOBA AV.",-34.597753,-58.421462
"203028","203028","2699 TINOGASTA",-34.597257,-58.490215
"6408120266","6408120266","MASCAGNI 2099-2199",-34.595787,-58.641490
"2033002","2033002","1147 SAN MARTIN",-34.594218,-58.374287
"2032135","2032135","4987 PAZ SOLDAN",-34.594153,-58.468415
"20422","20422","1534 GUIDO",-34.592465,-58.386928
"20975","20975","2189 JUSTO JUAN B. AV.",-34.592172,-58.440530
"6371105427","6371105427","RODRÍGUEZ PEÑA 4620",-34.592017,-58.533655
"6408115804","6408115804","DIPUTADO HECTOR FINOCHIETTO 1900-1998",-34.591338,-58.641605
"6408102792","6408102792","ARTURO JAURETCHE 1147",-34.590125,-58.633222
"6371132804","6371132804","RODRÍGUEZ PEÑA 4283",-34.590065,-58.530457
"202776","202776","3225 SANTA FE AV.",-34.588788,-58.410470
"2032312","2032312","1117 DORREGO AV.",-34.588520,-58.445773
"201269","201269","2085 SCALABRINI ORTIZ RAUL AV.",-34.587928,-58.420420
"202292","202292","3095 LOPEZ CARLOS ANTONIO",-34.586952,-58.505497
"6840133143","6840133143","LEANDRO N. ALEM 6912",-34.586863,-58.590832
"06840000022","06840000022","Perón y 12 de Octubre",-34.586448,-58.594833
"6427128662","6427128662","VICTOR MARTÍNEZ 2122",-34.736270,-58.586413
"6434129289","6434129289","JOSÉ ÁLVAREZ CONDARCO 2501-2599",-34.735803,-58.362930
"6427128660","6427128660","VICTOR MARTÍNEZ 1908",-34.734265,-58.583960
"6658108531","6658108531","AVENIDA MITRE 1416",-34.734157,-58.243302
"6658106849","6658106849","ANDRÉS BARANDA 1981",-34.733542,-58.263217
"6434134367","6434134367","BOULEVARD DE LOS ITALIANOS 2602-2700",-34.733120,-58.368122
"6434123116","6434123116","PRESBITERO PEDRO F. URIARTE 1295",-34.732847,-58.413170
"6490102883","6490102883","EPECUÉN 801-861",-34.732403,-58.472865
"6490106722","6490106722","MARSELLA 1601-1699",-34.731943,-58.438527
"6490120058","6490120058","CONSTITUCIÓN 279",-34.731788,-58.420635
"6434130096","6434130096","FRAY JOSÉ G. W. ACHÁVAL 2887",-34.731168,-58.383072
"6658133479","6658133479","MIGUEL ÁNGEL MAURIÑO 50-98",-34.730915,-58.306658
"6434124730","6434124730","VICTOR HUGO 1007-1099",-34.730552,-58.341232
"6427129266","6427129266","PEDRO OBLIGADO 499-599",-34.729870,-58.569930
"6490103046","6490103046","ISAAC NEWTON 4302-4400",-34.729587,-58.474708
"6490113958","6490113958","AVENIDA GENERAL MARTÍN RODRÍGUEZ 341-399",-34.729390,-58.422355
"6427124544","6427124544","ENFERMERA REINALDA BALANCINI VIUDA DE RODRÍGUEZ 38",-34.729225,-58.534755
"6658130615","6658130615","EMILIO ZOLA 1400-1448",-34.728968,-58.233805
"6658108183","6658108183","AVENIDA LA PLATA 654-698",-34.728588,-58.283428
"6490111013","6490111013","TABARE 3002-3100",-34.727298,-58.466395
"6434133250","6434133250","RAMÓN FRANCO 3497",-34.726867,-58.402488
"6434131441","6434131441","RAMÓN FRANCO 3312",-34.725735,-58.400343
"6434123225","6434123225","AVENIDA TENIENTE GENERAL DONATO ÁLVAREZ 4405-4449",-34.724120,-58.348005
"6427133096","6427133096","GUILLERMO MARCONI 5249-5299",-34.723827,-58.578593
"6658116319","6658116319","ANDRÉS BARANDA 440",-34.720530,-58.272820
"6490110041","6490110041","VIRGEN DE ITATÍ 502-600",-34.720405,-58.431357
"6490119270","6490119270","CALLE MILAN 1101-1129",-34.720277,-58.435307
"6427120549","6427120549","ZÁRATE 2500-2548",-34.720225,-58.613380
"6658123568","6658123568","AVENIDA HIPÓLITO YRIGOYEN 374",-34.719947,-58.262862
"2031756","2031756","1918 SUAREZ AV.",-34.640502,-58.377372
"2032721","2032721","2402 PERON EVA AV.",-34.640032,-58.455010
"06427000001","06427000001","Estación Ramos Mejía",-34.639935,-58.565133
"6568112320","6568112320","DOCTOR RICARDO BALBÍN 800-882",-34.639900,-58.619708
"2031438","2031438","2390 PERON EVA AV.",-34.639805,-58.454752
"205782","205782","10559 RIVADAVIA AV.",-34.639297,-58.512320
"2031598","2031598","10689 RIVADAVIA AV.",-34.639235,-58.514068
"205792","205792","10702 RIVADAVIA AV.",-34.639225,-58.514373
"20838","20838","1860 DON PEDRO DE MENDOZA AV.",-34.639158,-58.361068
"207134","207134","11056 RIVADAVIA AV.",-34.638982,-58.519950
"207135","207135","11066 RIVADAVIA AV.",-34.638973,-58.520133
"206752","206752","3867 CHICLANA AV.",-34.638905,-58.418015
"2031603","2031603","4497 RAFAELA",-34.638642,-58.490172
"205571","205571","1628 SUAREZ",-34.638550,-58.373760
"6568112305","6568112305","3 DE FEBRERO 500-548",-34.637970,-58.564827
"6410129384","6410129384","FAMATINA 2428",-34.637662,-58.713187
"201906","201906","191 OLIVERA AV.",-34.637648,-58.486932
"6840113832","6840113832","AVENUE BENITO PÉREZ GALDÓS 10100-10148",-34.568600,-58.622143
"6840116532","6840116532","ANTONIO BERUTI 1902-1996",-34.567932,-58.616220
"6497112640","6497112640","AV. HUMBERTO PRIMO - KIOSKO",-34.567775,-59.111508
"6840116553","6840116553","GABINO EZEIZA 9300-9398",-34.567570,-58.607043
"6760126081","6760126081","MARCOS SASTRE 5002-5100",-34.566320,-58.753857
"206780","206780","2493 HERNANDEZ JOSE",-34.566150,-58.454398
"203930","203930","1212 CAMPOS LUIS M. AV.",-34.565208,-58.440543
"6840126165","6840126165","GENERAL LAVALLE 8502-8600",-34.565017,-58.595382
"6371121292","6371121292","1? DE AGOSTO DE 1806 4701-4799",-34.564122,-58.567990
"67602225","67602225","Av Sdor MORON 1441",-34.563717,-58.682497
"6760116224","6760116224","CALLE TUCUMÁN Y MISIONES",-34.561202,-58.675368
"2021020","2021020","4783 LARRALDE CRISOLOGO AV.",-34.560272,-58.489825
"2031362","2031362","4777 LARRALDE CRISOLOGO AV.",-34.560245,-58.489768
"205159","205159","2051 VERTIZ VIRREY AV.",-34.558543,-58.449837
"204760","204760","2540 CABILDO AV.",-34.558000,-58.460203
"6760110757","6760110757","MAESTRO EDUARDO FERREYRA 3001-3099",-34.557822,-58.757445
"06371000286","06371000286","M. Lange y O'Donnell",-34.557173,-58.554580
"207676","207676","4303 OBLIGADO RAFAEL AV.COSTANERA",-34.557052,-58.411998
"67602527","67602527","Av Mto FERREYRA EDUARDO 3194",-34.556672,-58.758880
"6840113744","6840113744","TUCUMÁN 1112",-34.556625,-58.617640
"6497120672","6497120672","AVENIDA CARLOS PELLEGRINI Y MANUEL GÁLVEZ",-34.556592,-59.115898
"6371126895","6371126895","CÓRDOBA 6201-6299",-34.554607,-58.608603
"6371121336","6371121336","AV. EVA PERÓN 6902-7000",-34.554443,-58.592683
"6371121306","6371121306","AV. LIBERTADOR 6402-6500",-34.553328,-58.585882
"67602756","67602756","LAS DELICIAS 3890",-34.551937,-58.750733
"6412118630","6412118630","TOMÁS GUIDO 4899-4991",-34.551780,-58.770157
"203608","203608","2452 LAS HERAS GENERAL AV.",-34.586207,-58.398597
"201676","201676","6084 PAZ GRAL. AV.",-34.585892,-58.516572
"206122","206122","4332 PARAGUAY",-34.585887,-58.422615
"202498","202498","3056 COMBATIENTES DE MALVINAS AV.",-34.585877,-58.471650
"202673","202673","4235 ELCANO AV.",-34.585700,-58.460525
"204580","204580","1222 DEL LIBERTADOR AV.",-34.585125,-58.389217
"6371117516","6371117516","SALTA 5701-5799",-34.584885,-58.560132
"6840125368","6840125368","CAMPO DE MAYO 6700-6798",-34.584458,-58.584660
"2031137","2031137","816 FRAGA",-34.584307,-58.455195
"202882","202882","3389 LAS HERAS GENERAL AV.",-34.582877,-58.408020
"201091","201091","3614 OLLEROS",-34.582225,-58.450797
"202299","202299","2487 GRIVEO",-34.581623,-58.499035
"6371123844","6371123844","CORONEL MOM 2501-2593",-34.581568,-58.553958
"6408104915","6408104915","ISABEL SAN DE MAESTRO 1299-1399",-34.581430,-58.645617
"6371116187","6371116187","AVENIDA DEL LIBERTADOR GENERAL SAN MARTÍN Y M.IRIG",-34.581417,-58.531050
"6497125802","6497125802","F. P. INSAUSTI X MARÍA FERRARI",-34.581247,-59.096073
"06371000098","06371000098","Avellaneda y Matheu",-34.580903,-58.545093
"6490102016","6490102016","AVENIDA EVA PERÓN 3631-3699",-34.757662,-58.353835
"6490102040","6490102040","SAN CRISTÓBAL 1301-1349",-34.756872,-58.348395
"6490104613","6490104613","PORTUGAL 874",-34.756557,-58.358123
"6427132431","6427132431","LA BASTILLA 7100-7148",-34.756495,-58.644313
"6525104600","6525104600","AVENIDA DOCTOR RICARDO BALBÍN Y GÜEMES",-34.756485,-58.816490
"6490132685","6490132685","PRESIDENTE JUAN DOMINGO PERÓN 1078-1098",-34.755855,-58.433377
"6490120429","6490120429","EL CHAJA 1601-1699",-34.755088,-58.340072
"6260107221","6260107221","CAMINO DE CINTURA 5999-6099",-34.754547,-58.485530
"6427133084","6427133084","RUIZ DE LOS LLANOS 4901-4999",-34.754115,-58.609947
"6427133095","6427133095","RUIZ DE LOS LLANOS 4801-4899",-34.753482,-58.609183
"6658124165","6658124165","FELIPE AMOEDO 4399-4499",-34.753152,-58.302375
"6658118238","6658118238","AVENIDA GENERAL MOSCONI 2399-2499",-34.752727,-58.289957
"6490122927","6490122927","JOSÉ PEREYRA LUCENA 1295",-34.752470,-58.414407
"6658105633","6658105633","AVENIDA GENERAL MOSCONI 2200-2298",-34.750905,-58.290630
"6658128596","6658128596","AVENIDA OSCAR SMITH 1600-1648",-34.750812,-58.258820
"6490114113","6490114113","AVENIDA HIPÓLITO YRIGOYEN 8101-8199",-34.750758,-58.400515
"6260125687","6260125687","CAMINO DE CINTURA 6759",-34.749033,-58.489737
"6539109822","6539109822","DE LA UNIÓN 1945-1999",-34.748628,-58.700538
"6490106535","6490106535","GRAL. JUAN GREGORIO DE LAS HERAS 1952",-34.746505,-58.423000
"6658101220","6658101220","AVENIDA CALCHAQUÍ 1999-2099",-34.746135,-58.287322
"6658124113","6658124113","AVENIDA CALCHAQUÍ 1999-2099",-34.745988,-58.287475
"6658112420","6658112420","AVENIDA 12 DE OCTUBRE 3818",-34.745915,-58.296512
"6658115925","6658115925","LAPRIDA 1502",-34.745545,-58.265887
"6490111009","6490111009","ARLUCEA 151-199",-34.744922,-58.454665
"6658124231","6658124231","TRIUNVIRATO 2145",-34.744768,-58.275097
"6658112523","6658112523","CAMINO GENERAL BELGRANO 1402-1450",-34.744115,-58.313698
"6658115919","6658115919","LAPRIDA 1140",-34.743385,-58.262012
"6658114870","6658114870","AVENIDA 12 DE OCTUBRE 3230",-34.743148,-58.291175
"6658121788","6658121788","JOSÉ A. BARTON 1299-1399",-34.743017,-58.295820
"6490110059","6490110059","PRESIDENTE JUAN DOMINGO PERÓN 2113-2149",-34.742482,-58.430387
"6490104380","6490104380","GENERAL ARENALES 1702-1800",-34.741635,-58.386817
"6658123221","6658123221","AVENIDA TENIENTE GENERAL DONATO ÁLVAREZ 5557-5585",-34.740315,-58.343658
"6490106698","6490106698","HIPÓLITO VIEYTES 502-600",-34.739613,-58.401462
"6490129659","6490129659","LUIS SICILIANO 1499-1549",-34.738558,-58.429622
"6427100106","6427100106","AVENIDA GENERAL ROJO 599-709",-34.738140,-58.561767
"6434126396","6434126396","CENTENARIO URUGUAYO 3702-3800",-34.737740,-58.380367
"2032369","2032369","212 NECOCHEA",-34.627438,-58.365490
"6410102403","6410102403","MARTÍN FIERRO 2949-2999",-34.627355,-58.692287
"20334","20334","1775 FILIBERTO",-34.626958,-58.390732
"6408128421","6408128421","JUAN B. KIERNAN 1499-1599",-34.626577,-58.650588
"20896","20896","9352 PAZ GRAL. AV.",-34.626427,-58.529845
"2031829","2031829","2809 AVELLANEDA AV.",-34.626000,-58.470447
"6568133379","6568133379","DOLORES PRATS 895",-34.625735,-58.605122
"203886","203886","4187 CALVO CARLOS AV.",-34.624925,-58.424293
"202033","202033","865 BAHIA BLANCA",-34.624885,-58.484467
"6408128449","6408128449","JURAMENTO 557",-34.624453,-58.654498
"205956","205956","1017 ALBERDI JUAN BAUTISTA AV.",-34.622832,-58.442228
"205989","205989","1899 LOPE DE VEGA AV.",-34.622592,-58.513818
"202785","202785","2036 AVELLANEDA AV.",-34.622590,-58.460037
"6568133788","6568133788","CABO MORANDO 1499-1599",-34.622410,-58.591167
"201312","201312","1132 SAN JUAN AV.",-34.622195,-58.381935
"6840121694","6840121694","SAN ROQUE 2722",-34.621588,-58.534015
"20933","20933","5436 RIVADAVIA AV.",-34.621045,-58.441718
"06840000128","06840000128","L. de la Torre y Angel Pini",-34.619697,-58.558075
"6568119824","6568119824","CAPITÁN CLAUDIO ROSALES 608",-34.618410,-58.599800
"628121182","628121182","RICARDO ROJAS 1099-1199",-34.824138,-58.385722
"628110827","628110827","MANUEL ARAUJO 2500-2548",-34.823292,-58.345568
"6371117530","6371117530","AVENIDA 64 6001-6099",-34.588652,-58.562972
"202066","202066","6734 CORRIENTES AV.",-34.588085,-58.453262
"203048","203048","711 GUZMAN AV.",-34.587100,-58.455790
"6427118806","6427118806","AVENIDA CAMINO DE CINTURA 2499-2599",-34.681725,-58.575252
"635110931","635110931","CABILDO 64",-34.681202,-58.386292
"6434111241","6434111241","REMEDIOS DE ESCALADA DE SAN MARTÍN 1928",-34.680950,-58.403155
"204853","204853","4510 CAFAYATE",-34.680935,-58.473647
"6539101271","6539101271","25 DE MAYO 1599-1699",-34.679602,-58.721937
"6427100173","6427100173","LARREA 5149-5199",-34.679370,-58.510245
"6427118721","6427118721","CORONEL DOMÍNGUEZ 37",-34.678812,-58.508830
"6539129962","6539129962","AYACUCHO 1144",-34.678742,-58.706820
"6410105606","6410105606","FRAY LUIS BELTRÁN 2095",-34.678118,-58.668747
"635103250","635103250","AVENIDA CRISÓLOGO LARRALDE 1002-1100",-34.677632,-58.369442
"6427120313","6427120313","PANAMÁ 5100-5198",-34.677573,-58.507918
"6434114984","6434114984","PRESIDENTE TENIENTE GENERAL JUAN DOMINGO PERÓN 217",-34.676255,-58.402387
"6427119591","6427119591","AVENIDA PRESIDENTE DOCTOR ARTURO U. ILLIA 2493",-34.675738,-58.564048
"6539132280","6539132280","INTENDENTE LEOPOLDO SUÁREZ 2200-2248",-34.675142,-58.773750
"6539134321","6539134321","LOS PLATANOS 200-298",-34.674487,-58.685720
"635131309","635131309","AVENIDA SANTA FE 1522",-34.674157,-58.382993
"6568117207","6568117207","BLAS PARERA 1206",-34.672832,-58.664115
"6427100328","6427100328","PRESIDENTE JUAN DOMINGO PERÓN 2701-2799",-34.672592,-58.561825
"203991","203991","3093 CARDENAS CNEL. AV.",-34.672332,-58.499015
"6427100549","6427100549","CARABOBO 3900-3998",-34.672173,-58.594007
"6427121123","6427121123","AVENIDA CAMINO DE CINTURA 899-999",-34.672027,-58.593508
"204940","204940","4844 ARGENTINA AV.",-34.671983,-58.467467
"635110944","635110944","AVENIDA PRESIDENTE BERNARDINO RIVADAVIA 958-1000",-34.670602,-58.392473
"6568126762","6568126762","CORONEL MARTÍN P. DE LACARRA 2302",-34.670010,-58.660787
"203977","203977","7469 DE LOS CORRALES AV.",-34.668898,-58.507835
"6427102767","6427102767","AVENIDA DOCTOR IGNACIO ARIETA 1887",-34.668487,-58.574032
"6427100194","6427100194","DOCTORA ALICIA MOREAU DE JUSTO 3979",-34.668357,-58.513832
"6427100297","6427100297","AVENIDA DE MAYO 2350-2368",-34.668315,-58.560675
"2032885","2032885","3108 OLIDEN",-34.667397,-58.486275
"6427114432","6427114432","TOMÁS JUSTO VILLEGAS 1019-1045",-34.667230,-58.551242
"6539108430","6539108430","AVENIDA PRESIDENTE JUAN DOMINGO PERÓN Y 25 DE MAYO",-34.666778,-58.714492
"635118461","635118461","AVENIDA HIPÓLITO YRIGOYEN 701-779",-34.666397,-58.378895
"2031605","2031605","1706 ACOSTA MARIANO",-34.648883,-58.463477
"20384","20384","1789 MONTES DE OCA MANUEL AV.",-34.647935,-58.372910
"2032785","2032785","960 MIRALLA",-34.647860,-58.501400
"205039","205039","1970 RIESTRA AV.",-34.647142,-58.436962
"6568102474","6568102474","CORONEL MACHADO 699-799",-34.646422,-58.619087
"6568132055","6568132055","AVENIDA RIVADAVIA 16407-16455",-34.646302,-58.595455
"2031454","2031454","1402 RIESTRA AV.",-34.644985,-58.429065
"6568132644","6568132644","LEANDRO N. ALEM 1499-1599",-34.644953,-58.628670
"2032150","2032150","4877 ALBERDI JUAN BAUTISTA AV.",-34.644612,-58.494830
"6568134009","6568134009","LEANDRO N. ALEM 1799-1899",-34.644230,-58.632728
"6568108433","6568108433","AVENIDA RIVADAVIA 15732",-34.644215,-58.587428
"6568112329","6568112329","CARLOS TEJEDOR 1200-1218",-34.644160,-58.590493
"6568112328","6568112328","CARLOS TEJEDOR 1200-1218",-34.644125,-58.590512
"6568132051","6568132051","AVENIDA RIVADAVIA 15200-15222",-34.643417,-58.581920
"6568132096","6568132096","MENDOZA 514",-34.643352,-58.622537
"203812","203812","2430 LA PLATA AV.",-34.643135,-58.422558
"205382","205382","889 PINEDO AV.",-34.642857,-58.381108
"6410114538","6410114538","GENERAL JOSÉ MARÍA PAZ 1054",-34.642750,-58.672195
"205671","205671","1287 ROCHA",-34.641882,-58.368690
"206039","206039","4450 ALBERDI JUAN BAUTISTA AV.",-34.641667,-58.488620
"6427101239","6427101239","BELGRANO 87",-34.641488,-58.563162
"20338","20338","1097 HERRERA",-34.640205,-58.377057
"691100589","691100589","CAMINO GENERAL BELGRANO 4929-4999",-34.807245,-58.213687
"6490119371","6490119371","BV. POLONIA 636-686",-34.806312,-58.427097
"6274106972","6274106972","ARISTÓBULO DEL VALLE 1710",-34.804335,-58.261097
"628132387","628132387","URUGUAY 3700-3798",-34.803967,-58.351730
"691114751","691114751","CALLE 138 5242-5280",-34.803585,-58.181717
"628132782","628132782","JUAN B. AZOPARDO 2578",-34.803015,-58.363140
"6490117112","6490117112","GERMAN KURTH 1701-1799",-34.802760,-58.424007
"6274130603","6274130603","RP53 2263",-34.802662,-58.278568
"6490109469","6490109469","DOCTOR JORGE MELBER 335",-34.802142,-58.412883
"6490115503","6490115503","DOCTOR JORGE MELBER 302",-34.801792,-58.412182
"6274105762","6274105762","LOS ANGELES 2528",-34.801648,-58.242492
"628103622","628103622","ROMAN BRAVO 999-1099",-34.798530,-58.335535
"6490117132","6490117132","ARISTÓBULO DE VALLE 499-599",-34.796528,-58.426262
"628110807","628110807","AVENIDA LACAZE 6134",-34.795363,-58.318642
"628125185","628125185","BERNARDINO RIVADAVIA 3112",-34.795257,-58.359573
"628125237","628125237","LEROUX 2017-2099",-34.793262,-58.347157
"691100567","691100567","CAMINO GENERAL BELGRANO 2389",-34.792218,-58.241512
"628122298","628122298","RAWSON 700-748",-34.792163,-58.324622
"6490115505","6490115505","GENERAL EUSTAQUIO FRÍAS 3102-3200",-34.791863,-58.415453
"691114709","691114709","CALLE 361 902-1000",-34.790840,-58.203117
"691114682","691114682","AVENIDA DARDO ROCHA 2900-3028",-34.790762,-58.226682
"628127067","628127067","ANEMONA 6181",-34.790582,-58.320530
"6658134327","6658134327","AV. GDOR. MONTEVERDE 2800-2898",-34.789857,-58.308895
"6490109464","6490109464","PROFESOR MARINO 1901-1999",-34.789732,-58.416787
"691114729","691114729","AVENIDA DOCTOR A. SABIN 2079",-34.789230,-58.202560
"6270120225","6270120225","CASTELLANO",-34.789180,-58.523080
"6274126506","6274126506","AVENIDA CALCHAQUÍ 1401-1499",-34.787243,-58.255657
"628133972","628133972","SAN JUAN 1619",-34.786460,-58.344990
"628110259","628110259","CANALE 2900-2998",-34.784897,-58.371688
"6274116621","6274116621","DARREGUEIRA 134",-34.784195,-58.296765
"6658118273","6658118273","AV. FERROCARRIL PROVINCIAL 4700-4798",-34.783520,-58.313628
"6490126296","6490126296","JOSÉ GARIBALDI 2201-2299",-34.782730,-58.427467
"6260102961","6260102961","AVENIDA SANTA CATALINA 1800-1880",-34.782453,-58.456365
"6490117638","6490117638","JUAN BAUTISTA VAGO 401-499",-34.782260,-58.413615
"628102229","628102229","FALUCHO 6509",-34.782228,-58.320350
"6274122375","6274122375","AVENIDA GOBERNADOR MONTEVERDE 1784",-34.781475,-58.294760
"6490117647","6490117647","JOSÉ GARIBALDI 2002-2100",-34.781203,-58.423672
"628110175","628110175","JORGE SANTIAGO BYNNON 3800-3898",-34.780625,-58.358473
"6525104068","6525104068","AVENIDA RIVADAVIA Y AVENIDA GENERAL SAN MARTÍN",-34.780502,-58.834925
"628121210","628121210","GENERAL JOSÉ J. ARIAS 100-198",-34.780490,-58.373473
"6274105774","6274105774","MTB FLORENCIO VARELA- AV. DEL TRABAJO",-34.779880,-58.279482
"628128676","628128676","SALTA 2000-2064",-34.778878,-58.347567
"6490117631","6490117631","25 DE MAYO 301-399",-34.777190,-58.398945
"6427118955","6427118955","BENJAMÍN MATIENZO 6100-6198",-34.776868,-58.619253
"6490106439","6490106439","AVENIDA RIVADAVIA 301-499",-34.776653,-58.391877
"6427116487","6427116487","ICALMA 1550",-34.776445,-58.655843
"691134047","691134047","AVENIDA VALENTÍN VERGARA 1742",-34.776023,-58.228065
"6427118960","6427118960","BENJAMÍN MATIENZO 6000-6098",-34.775927,-58.620422
"628109487","628109487","SALTA 1599-1699",-34.775348,-58.350632
"6490133586","6490133586","TARIJA 2202-2300",-34.772470,-58.365590
"628123715","628123715","SANTA ANA 2000-2098",-34.772032,-58.336805
"691127330","691127330","CALLE 150 2600-2654",-34.771935,-58.197048
"6658101504","6658101504","AVENIDA SAN MARTÍN 2475",-34.771213,-58.320630
"6658121779","6658121779","AVENIDA GENERAL MOSCONI 4950-4998",-34.770580,-58.282912
"6427109877","6427109877","AVENIDA JUAN BAUTISTA LASALLE 3800-3898",-34.768822,-58.652847
"6490110075","6490110075","CAMINO PUENTE DE LA NORIA 302-372",-34.768540,-58.438502
"691108507","691108507","AVENIDA MITRE 2399-2499",-34.768410,-58.194240
"6427100512","6427100512","MIGUEL CANE 3751",-34.672298,-58.590957
"6434101874","6434101874","REMEDIOS DE ESCALADA DE SAN MARTÍN 3179",-34.672157,-58.412467
"6568130767","6568130767","LANÚS 2399-2499",-34.671765,-58.621802
"635133417","635133417","CABILDO 1820",-34.671538,-58.391837
"6434105611","6434105611","PRESIDENTE TENIENTE GENERAL JUAN DOMINGO PERÓN 315",-34.670527,-58.410145
"6427129162","6427129162","VIA MARIANO SANTAMARIA 1791",-34.670187,-58.578287
"635110073","635110073","AVENIDA PRESIDENTE BERNARDINO RIVADAVIA 810",-34.669702,-58.389715
"6568130554","6568130554","JUAN A. MAZA 1814",-34.669440,-58.612892
"6539109051","6539109051","AVENIDA DEL LIBERTADOR 399-499",-34.669143,-58.725632
"635105121","635105121","AVENIDA PRESIDENTE BERNARDINO RIVADAVIA 699",-34.668890,-58.388817
"6427109667","6427109667","ARGENTINA 2649-2699",-34.668877,-58.555595
"635110856","635110856","AVENIDA PRESIDENTE BERNARDINO RIVADAVIA 502-600",-34.668010,-58.387757
"6427120310","6427120310","ACEVEDO 3300-3398",-34.667578,-58.530407
"6427114442","6427114442","AVENIDA GENERAL ENRIQUE MOSCONI 1900-1978",-34.666855,-58.549968
"6560119011","6560119011","AVENIDA DEL LIBERTADOR 5499-5599",-34.602843,-58.762183
"6560102482","6560102482","AVENIDA GENERAL JULIO A. ROCA 2153-2199",-34.602775,-58.724285
"202414","202414","2493 ARREGUI",-34.602723,-58.480898
"202453","202453","3006 NOGOYA",-34.602315,-58.490877
"206973","206973","4754 CORRIENTES AV.",-34.601832,-58.432883
"204498","204498","720 PUEYRREDON AV.",-34.601615,-58.404737
"201410","201410","120 GURRUCHAGA",-34.600372,-58.445537
"2055","2055","749 CALLAO AV.",-34.600238,-58.392860
